Season,PlayerID,TID,team_abbreviation,player_id
2012,8604,1195,florida-gulf-coast,Julian Debose
2012,8605,1170,sacramento-state,Julian Demalleville
2012,8606,1101,abilene-christian,Julian Edmonson
2012,8612,1275,miami-oh,Julian Mavunga
2012,8614,1291,mount-st-marys,Julian Norfleet
2012,8618,1206,george-mason,Julian Royal
2012,8619,1119,army,Julian Simmons
2012,8623,1431,texas-el-paso,Julian Washburn
2012,8624,1278,minnesota,Julian Welch
2012,8627,1201,fresno-state,Julien Lewis
2012,8631,1405,toledo,Julius Brown
2012,8636,1246,kentucky,Julius Mays
2012,8640,1241,james-madison,Julius Wells
2012,8641,1238,jackson-state,Julysses Nobles
2012,8643,1266,marquette,Junior Cadougan
2012,8674,1288,morgan-state,Justin Black
2012,8675,1122,austin-peay,Justin Blake
2012,8676,1356,southern-illinois,Justin Bocot
2012,8684,1221,holy-cross,Justin Burrell
2012,8686,1273,mercer,Justin Cecil
2012,8688,1219,high-point,Justin Cheek
2012,8690,1143,california,Justin Cobbs
2012,8691,1267,marshall,Justin Coleman
2012,8696,1176,denver,Justin Coughlin
2012,8702,1405,toledo,Justin Drummond
2012,8705,1243,kansas-state,Justin Edwards
2012,8708,1232,indiana-state,Justin Gant
2012,8709,1252,lipscomb,Justin Glenn
2012,8715,1261,louisiana-state,Justin Hamilton
2012,8716,1102,air-force,Justin Hammonds
2012,8718,1424,nevada-las-vegas,Justin Hawkins
2012,8724,1153,cincinnati,Justin Jackson
2012,8736,1236,ipfw,Justin Jordan
2012,8741,1300,north-carolina-central,Justin Leemow
2012,8745,1374,southern-methodist,Justin Martin
2012,8759,1383,st-francis-ny,Justin Newton
2012,8783,1357,sacred-heart,Justin Swidowski
2012,8792,1314,north-carolina,Justin Watts
2012,8799,1407,troy,Justin Wright
2012,8810,1433,virginia-commonwealth,Juvonte Reddic
2012,8831,1171,dartmouth,Jvonte Brooks
2012,8833,1366,savannah-state,Jyles Smith
2012,8839,1344,providence,Kadeem Batts
2012,8841,1182,duquesne,Kadeem Pantophlet
2012,8851,1430,utah-valley,Kaewe Enos
2012,8858,1443,western-kentucky,Kahlil Mcdonald
2012,8873,1161,colorado-state,Kaipo Sabas
2012,8924,1384,saint-francis-pa,Kameron Ritter
2012,8925,1139,butler,Kameron Woods
2012,8931,1102,air-force,Kamryn Williams
2012,8936,1427,texas-san-antonio,Kannon Burrage
2012,8939,1287,morehead-state,Karam Mashour
2012,8940,1300,north-carolina-central,Karamo Jawara
2012,8941,1389,saint-peters,Karee Ferguson
2012,8944,1285,montana,Kareem Jamar
2012,8945,1415,california-riverside,Kareem Nitoto
2012,8948,1287,morehead-state,Kareem Storey
2012,8959,1459,wofford,Karl Cochran
2012,8962,1179,drake,Karl Madison
2012,8969,1426,texas-arlington,Karol Gruszecki
2012,8984,1416,central-florida,Kasey Wilson
2012,9005,1359,samford,Kaylin Johnson
2012,9006,1454,milwaukee,Kaylon Williams
2012,9011,1311,nicholls-state,Kc Caudill
2012,9015,1412,alabama-birmingham,Kc Whitaker
2012,9017,1253,long-beach-state,Keala King
2012,9024,1441,western-carolina,Keaton Cole
2012,9028,1116,arkansas,Keaton Miles
2012,9034,1108,alcorn-state,Kedorian Sullivan
2012,9035,1272,memphis,Kedren Johnson
2012,9038,1151,chattanooga,Keegan Bell
2012,9040,1364,california-santa-barbara,Keegan Hornbuckle
2012,9051,1238,jackson-state,Keeslee Stewart
2012,9052,1366,savannah-state,Keierre Richards
2012,9053,1453,green-bay,Keifer Sykes
2012,9063,1277,michigan-state,Keith Appling
2012,9068,1416,central-florida,Keith Clanton
2012,9071,1305,nevada,Keith Fuetsch
2012,9072,1440,virginia-military-institute,Keith Gabriel
2012,9075,1261,louisiana-state,Keith Hornsby
2012,9078,1193,fairfield,Keith Matthews
2012,9080,1239,jacksonville,Keith Mcdougle
2012,9083,1283,missouri-state,Keith Pickens
2012,9085,1423,north-carolina-wilmington,Keith Rendleman
2012,9086,1281,missouri,Keith Shamburger
2012,9092,1430,utah-valley,Keith Thompson
2012,9095,1329,oklahoma-state,Keiton Page
2012,9107,1398,tennessee-state,Kellen Thornton
2012,9111,1251,liberty,Kelly Assibesi
2012,9114,1227,illinois-chicago,Kelsey Barlow
2012,9115,1238,jackson-state,Kelsey Howard
2012,9122,1149,charleston-southern,Kelvin Martin
2012,9124,1291,mount-st-marys,Kelvin Parker
2012,9129,1453,green-bay,Ken Cerroni
2012,9131,1148,central-connecticut-state,Ken Horton
2012,9133,1360,san-diego,Ken Rancifer
2012,9137,1356,southern-illinois,Kendal Brown Surles
2012,9144,1350,richmond,Kendall Anthony
2012,9145,1175,delaware-state,Kendall Gray
2012,9146,1460,wright-state,Kendall Griffin
2012,9152,1314,north-carolina,Kendall Marshall
2012,9159,1408,tulane,Kendall Timmons
2012,9161,1424,nevada-las-vegas,Kendall Wallace
2012,9162,1307,new-mexico,Kendall Williams
2012,9165,1106,alabama-state,Kenderek Washington
2012,9169,1108,alcorn-state,Kendrick Mcdonald
2012,9171,1464,youngstown-state,Kendrick Perry
2012,9175,1456,william-mary,Kendrix Brown
2012,9190,1447,wagner,Kenneth Ortiz
2012,9191,1256,louisiana-tech,Kenneth Smith
2012,9194,1394,texas-am-corpus-christi,Kennon Dvorak
2012,9196,1196,florida,Kenny Boynton
2012,9203,1462,xavier,Kenny Frease
2012,9204,1120,auburn,Kenny Gabriel
2012,9209,1191,evansville,Kenny Harris
2012,9211,1417,ucla,Kenny Jones
2012,9214,1274,miami-fl,Kenny Kadji
2012,9216,1226,idaho-state,Kenny Mcgowan
2012,9217,1398,tennessee-state,Kenny Moore
2012,9227,1330,old-dominion,Kent Bazemore
2012,9229,1208,georgia,Kentavious Caldwell Pope
2012,9231,1388,saint-marys-ca,Kenton Walker
2012,9236,1391,stetson,Kentwan Smith
2012,9239,1256,louisiana-tech,Kenyon Mcneaill
2012,9258,1398,tennessee-state,Keron Deshields
2012,9260,1125,belmont,Kerron Johnson
2012,9263,1292,middle-tennessee,Kerry Hammonds
2012,9282,1298,navy,Kevin Alter
2012,9285,1339,portland,Kevin Bailey
2012,9287,1189,elon,Kevin Blake
2012,9288,1145,canisius,Kevin Bleeker
2012,9292,1372,stephen-f-austin,Kevin Broussard
2012,9293,1290,mississippi-valley-state,Kevin Burwell
2012,9294,1426,texas-arlington,Kevin Butler
2012,9295,1273,mercer,Kevin Canevari
2012,9301,1173,dayton,Kevin Dillard
2012,9304,1383,st-francis-ny,Kevin Douglas
2012,9305,1126,bethune-cookman,Kevin Dukes
2012,9309,1201,fresno-state,Kevin Foster
2012,9310,1365,santa-clara,Kevin Foster
2012,9312,1459,wofford,Kevin Giltner
2012,9314,1296,northern-illinois,Kevin Gray
2012,9318,1270,mcneese-state,Kevin Hardy
2012,9319,1205,gardner-webb,Kevin Hartley
2012,9321,1285,montana,Kevin Henderson
2012,9331,1452,west-virginia,Kevin Jones
2012,9334,1443,western-kentucky,Kevin Kaspar
2012,9348,1333,oregon-state,Kevin Mcshane
2012,9351,1399,tennessee-tech,Kevin Murphy
2012,9352,1452,west-virginia,Kevin Noreen
2012,9355,1424,nevada-las-vegas,Kevin Olekaibe
2012,9357,1211,gonzaga,Kevin Pangos
2012,9358,1110,american,Kevin Panzer
2012,9359,1112,arizona,Kevin Parrom
2012,9368,1209,georgia-state,Kevin Shaw
2012,9369,1188,southern-illinois-edwardsville,Kevin Stineman
2012,9371,1288,morgan-state,Kevin Thompson
2012,9372,1434,valparaiso,Kevin Van Wijk
2012,9374,1403,texas-tech,Kevin Wagner
2012,9375,1209,georgia-state,Kevin Ware
2012,9377,1186,eastern-washington,Kevin Winford
2012,9378,1430,utah-valley,Kevin Woods
2012,9379,1242,kansas,Kevin Young
2012,9412,1228,illinois,Khalid Lewis
2012,9415,1342,presbyterian,Khalid Mutakabbir
2012,9417,1200,fordham,Khalid Robinson
2012,9421,1354,south-carolina-state,Khalif Toombs
2012,9422,1396,temple,Khalif Wyatt
2012,9434,1334,pacific,Khalil Kelley
2012,9435,1254,long-island-university,Khalil Murphy
2012,9451,1398,tennessee-state,Kharon Butcher
2012,9457,1401,texas-am,Khris Middleton
2012,9460,1404,tennessee-martin,Khristian Taylor
2012,9465,1139,butler,Khyle Marshall
2012,9468,1264,manhattan,Kidani Brutus
2012,9469,1340,portland-state,Kidus Ephrem
2012,9475,1410,texas-pan-american,Kieondre Arkwright
2012,9479,1157,coastal-carolina,Kierre Greenwood
2012,9481,1313,norfolk-state,Kievyn Lila St Rose
2012,9486,1263,maine,Kilian Cato
2012,9490,1281,missouri,Kim English
2012,9498,1117,arkansas-state,Kinley Ogbonnaya Branch
2012,9500,1192,fairleigh-dickinson,Kinu Rochford
2012,9504,1171,dartmouth,Kirill Savolainen
2012,9505,1171,dartmouth,Kirk Crecco
2012,9506,1282,missouri-kansas-city,Kirk Korver
2012,9508,1117,arkansas-state,Kirk Van Slyke
2012,9513,1127,binghamton,Kj Brown
2012,9532,1155,clemson,Kj Mcdaniels
2012,9545,1245,kent-state,Kk Simmons
2012,9551,1303,nebraska-omaha,Koang Doluony
2012,9578,1409,tulsa,Kodi Maduka
2012,9589,1431,texas-el-paso,Konner Tucker
2012,9590,1170,sacramento-state,Konner Veteto
2012,9596,1378,south-florida,Kore White
2012,9600,1339,portland,Korey Thieleke
2012,9601,1422,north-carolina-greensboro,Korey Vandussen
2012,9606,1231,indiana,Kory Barnett
2012,9613,1356,southern-illinois,Kourtney Goff
2012,9616,1245,kent-state,Kris Brewer
2012,9617,1313,norfolk-state,Kris Brown
2012,9619,1188,southern-illinois-edwardsville,Kris Davis
2012,9623,1393,syracuse,Kris Joseph
2012,9627,1406,towson,Kris Walden
2012,9635,1291,mount-st-marys,Kristijan Krajina
2012,9640,1120,auburn,Kt Harrell
2012,9647,1179,drake,Kurt Alexander
2012,9654,1167,cal-state-bakersfield,Kwai Pearson
2012,9655,1387,saint-louis,Kwamain Mitchell
2012,9656,1168,cal-state-fullerton,Kwame Vaughn
2012,9665,1395,texas-christian,Kyan Anderson
2012,9667,1429,utah-state,Kyisean Reed
2012,9673,1174,delaware,Kyle Anderson
2012,9676,1225,idaho,Kyle Barone
2012,9678,1364,california-santa-barbara,Kyle Boswell
2012,9683,1451,weber-state,Kyle Bullinger
2012,9684,1422,north-carolina-greensboro,Kyle Cain
2012,9687,1217,harvard,Kyle Casey
2012,9688,1387,saint-louis,Kyle Cassity
2012,9698,1234,iowa,Kyle Denning
2012,9699,1373,siena,Kyle Downey
2012,9703,1112,arizona,Kyle Fogg
2012,9706,1435,vanderbilt,Kyle Fuller
2012,9710,1102,air-force,Kyle Green
2012,9719,1115,arkansas-pine-bluff,Kyle Jones
2012,9722,1454,milwaukee,Kyle Kelm
2012,9724,1257,louisville,Kyle Kuric
2012,9736,1347,radford,Kyle Noreen
2012,9738,1313,norfolk-state,Kyle Oquinn
2012,9741,1428,utah,Kyle Perkins
2012,9743,1103,akron,Kyle Petersen
2012,9744,1141,central-michigan,Kyle Randall
2012,9750,1371,seton-hall,Kyle Smyth
2012,9757,1148,central-connecticut-state,Kyle Vinales
2012,9759,1283,missouri-state,Kyle Weems
2012,9762,1211,gonzaga,Kyle Wiltjer
2012,9781,1112,arizona,Kyryl Natyazhko
2012,9786,1361,san-diego-state,Labradford Franklin
2012,9790,1311,nicholls-state,Lachlan Prest
2012,9799,1279,mississippi,Ladarius White
2012,9802,1344,providence,Ladontae Henton
2012,9810,1376,south-carolina,Lakeem Jackson
2012,9812,1312,njit,Lamar Kearse
2012,9816,1338,pittsburgh,Lamar Patterson
2012,9820,1291,mount-st-marys,Lamar Trice
2012,9824,1426,texas-arlington,Lamarcus Reed
2012,9827,1453,green-bay,Lamin Fulton
2012,9830,1287,morehead-state,Lamont Austin
2012,9833,1233,iona,Lamont Jones
2012,9842,1200,fordham,Lamount Samuell
2012,9846,1435,vanderbilt,Lance Goulbourne
2012,9850,1151,chattanooga,Lance Stokes
2012,9859,1300,north-carolina-central,Landon Clement
2012,9862,1219,high-point,Landon Harris
2012,9865,1225,idaho,Landon Tatum
2012,9872,1386,saint-josephs,Langston Galloway
2012,9873,1273,mercer,Langston Hall
2012,9881,1146,central-arkansas,Laquentin Miles
2012,9884,1326,ohio-state,Laquinton Ross
2012,9885,1258,loyola-marymount,Laron Armstead
2012,9886,1205,gardner-webb,Laron Buggs
2012,9887,1292,middle-tennessee,Laron Dendy
2012,9888,1253,long-beach-state,Larry Anderson
2012,9890,1288,morgan-state,Larry Bastfield
2012,9891,1457,winthrop,Larry Brown
2012,9899,1201,fresno-state,Larry Mcgaughney
2012,9902,1461,wyoming,Larry Nance
2012,9905,1174,delaware,Larry Savage
2012,9911,1163,connecticut,Lasan Kromah
2012,9913,1376,south-carolina,Lashay Page
2012,9918,1340,portland-state,Lateef Mcmullan
2012,9920,1447,wagner,Latif Rivers
2012,9928,1293,murray-state,Latreze Mushatt
2012,9930,1217,harvard,Laurent Rivard
2012,9934,1324,oakland,Laval Lucas Perry
2012,9935,1363,san-jose-state,Lavanne Pennington
2012,9942,1434,valparaiso,Lavonte Dority
2012,9943,1295,north-dakota-state,Lawrence Alexander
2012,9944,1352,robert-morris,Lawrence Bridges
2012,9948,1411,texas-southern,Lawrence Johnson Danner
2012,9949,1154,citadel,Lawrence Miller
2012,9952,1299,north-carolina-at,Lawrence Smith
2012,9957,1115,arkansas-pine-bluff,Lazabian Jackson
2012,9963,1417,ucla,Lazeric Jones
2012,9964,1183,eastern-illinois,Lc Doss
2012,9967,1329,oklahoma-state,Lebryan Nash
2012,9971,1152,chicago-state,Lee Fisher
2012,9972,1344,providence,Lee Goldsbrough
2012,9975,1459,wofford,Lee Skinner
2012,9986,1146,central-arkansas,Lenell Brown
2012,9989,1315,north-dakota,Lenny Antwi
2012,9991,1326,ohio-state,Lenzelle Smith Jr
2012,10002,1222,houston,Leon Gibson
2012,10009,1392,stony-brook,Leonard Hayes
2012,10010,1461,wyoming,Leonard Washington
2012,10012,1222,houston,Leron Barnes
2012,10019,1248,lafayette,Les Smith
2012,10021,1304,nebraska,Leslee Smith
2012,10033,1248,lafayette,Levi Giese
2012,10034,1104,alabama,Levi Randolph
2012,10038,1345,purdue,Lewis Jackson
2012,10039,1191,evansville,Lewis Jones
2012,10040,1175,delaware-state,Lewis Lott
2012,10043,1364,california-santa-barbara,Lewis Thomas
2012,10050,1264,manhattan,Liam Mccabe Moran
2012,10051,1391,stetson,Liam Mcinerney
2012,10063,1311,nicholls-state,Linden Smith Hyde
2012,10081,1268,maryland,Logan Aronhalt
2012,10096,1369,southeast-missouri-state,Logan Nutt
2012,10102,1164,coppin-state,Logan Wiens
2012,10106,1260,loyola-il,London Dokubo
2012,10107,1374,southern-methodist,London Giles
2012,10110,1135,brown,Longi Yiljep
2012,10112,1192,fairleigh-dickinson,Lonnie Hayes
2012,10113,1129,boise-state,Lonnie Jackson
2012,10117,1192,fairleigh-dickinson,Lonnie Robinson
2012,10118,1256,louisiana-tech,Lonnie Smith
2012,10127,1301,north-carolina-state,Lorenzo Brown
2012,10133,1334,pacific,Lorenzo Mccloud
2012,10137,1144,campbell,Lorne Merthie
2012,10139,1255,longwood,Lotanna Nwogbo
2012,10142,1377,south-dakota,Louie Krogman
2012,10145,1271,maryland-eastern-shore,Louis Bell
2012,10147,1322,northwestern-state,Louis Ellis
2012,10150,1357,sacred-heart,Louis Montes
2012,10151,1341,prairie-view,Louis Munks
2012,10156,1383,st-francis-ny,Lowell Ullmer
2012,10158,1459,wofford,Lucas Brown
2012,10159,1232,indiana-state,Lucas Eitel
2012,10163,1349,rice,Lucas Kuipers
2012,10166,1369,southeast-missouri-state,Lucas Nutt
2012,10172,1189,elon,Lucas Troutman
2012,10176,1352,robert-morris,Lucky Jones
2012,10180,1156,cleveland-state,Ludovic Ndaye
2012,10182,1319,northern-arizona,Luis Flores
2012,10196,1321,northwestern,Luka Mirkovic
2012,10197,1287,morehead-state,Luka Pajkovic
2012,10198,1354,south-carolina-state,Luka Radovic
2012,10201,1150,charlotte,Luka Voncina
2012,10203,1200,fordham,Luka Zivkovic
2012,10206,1347,radford,Lukas Winegarner
2012,10207,1403,texas-tech,Luke Adams
2012,10209,1436,vermont,Luke Apfeld
2012,10216,1107,albany-ny,Luke Devlin
2012,10219,1173,dayton,Luke Fabrizius
2012,10231,1132,bowling-green-state,Luke Kraus
2012,10235,1199,florida-state,Luke Loucks
2012,10238,1461,wyoming,Luke Martinez
2012,10254,1159,colgate,Luke Roh
2012,10271,1287,morehead-state,Lyonell Gaines
2012,10274,1437,villanova,Maalik Wayns
2012,10282,1343,princeton,Mack Darrow
2012,10284,1171,dartmouth,Mack Mckearney
2012,10287,1250,lehigh,Mackey Mcknight
2012,10289,1411,texas-southern,Madarious Gibbs
2012,10292,1421,north-carolina-asheville,Madison Davis
2012,10297,1380,southern,Madut Bol
2012,10334,1438,virginia,Malcolm Brogdon
2012,10341,1274,miami-fl,Malcolm Grant
2012,10343,1183,eastern-illinois,Malcolm Herron
2012,10346,1310,niagara,Malcolm Lemmons
2012,10347,1145,canisius,Malcolm Mcmillan
2012,10348,1221,holy-cross,Malcolm Miller
2012,10349,1454,milwaukee,Malcolm Moore
2012,10362,1353,rutgers,Malick Kone
2012,10374,1376,south-carolina,Malik Cook
2012,10398,1142,cal-poly,Malik Love
2012,10426,1385,st-johns-ny,Malik Stith
2012,10427,1305,nevada,Malik Story
2012,10429,1313,norfolk-state,Malik Thomas
2012,10437,1408,tulane,Malte Ziegenhagen
2012,10439,1182,duquesne,Mamadou Datt
2012,10442,1356,southern-illinois,Mamadou Seck
2012,10453,1265,marist,Manny Thomas
2012,10455,1225,idaho,Mansa Habeeb
2012,10458,1198,florida-international,Manuel Nunez
2012,10461,1227,illinois-chicago,Marc Brown
2012,10465,1299,north-carolina-at,Marc Hill
2012,10467,1126,bethune-cookman,Marc Mack
2012,10470,1320,northern-iowa,Marc Sonnen
2012,10476,1223,houston-baptist,Marcel Smith
2012,10479,1419,louisiana-monroe,Marcelis Hansberry
2012,10482,1237,iupui,Marcellus Barksdale
2012,10485,1341,prairie-view,Marcellus Jackson
2012,10488,1262,massachusetts-lowell,Marco Banegas Flores
2012,10492,1292,middle-tennessee,Marcos Knight
2012,10493,1313,norfolk-state,Marcos Tamares
2012,10501,1226,idaho-state,Marcus Bradley
2012,10502,1369,southeast-missouri-state,Marcus Brister
2012,10506,1447,wagner,Marcus Burton
2012,10509,1450,washington-state,Marcus Capers
2012,10513,1406,towson,Marcus Damas
2012,10514,1223,houston-baptist,Marcus Davis
2012,10516,1281,missouri,Marcus Denmon
2012,10521,1190,east-tennessee-state,Marcus Dubose
2012,10540,1117,arkansas-state,Marcus Hooten
2012,10541,1373,siena,Marcus Hopper
2012,10544,1358,sam-houston-state,Marcus James
2012,10547,1416,central-florida,Marcus Jordan
2012,10550,1105,alabama-am,Marcus Lee
2012,10568,1392,stony-brook,Marcus Rouse
2012,10577,1208,georgia,Marcus Thornton
2012,10578,1456,william-mary,Marcus Thornton
2012,10592,1116,arkansas,Mardracus Wade
2012,10597,1102,air-force,Marek Olesinski
2012,10598,1329,oklahoma-state,Marek Soucek
2012,10604,1335,pennsylvania,Marin Kukoc
2012,10607,1367,south-carolina-upstate,Mario Blessing
2012,10637,1148,central-connecticut-state,Mark Laporte
2012,10639,1112,arizona,Mark Lyons
2012,10643,1216,hartford,Mark Nwakamma
2012,10644,1255,longwood,Mark Parker
2012,10646,1271,maryland-eastern-shore,Mark Robertson
2012,10647,1146,central-arkansas,Mark Rutledge
2012,10655,1188,southern-illinois-edwardsville,Mark Yelovich
2012,10656,1334,pacific,Markcus Falley
2012,10658,1197,florida-am,Markee Teal
2012,10660,1244,kennesaw-state,Markeith Cummings
2012,10661,1329,oklahoma-state,Markel Brown
2012,10663,1207,georgetown,Markel Starks
2012,10683,1334,pacific,Markus Duran
2012,10686,1374,southern-methodist,Markus Kennedy
2012,10691,1369,southeast-missouri-state,Marland Smith
2012,10694,1156,cleveland-state,Marlin Mason
2012,10708,1296,northern-illinois,Marquavese Ford
2012,10713,1330,old-dominion,Marquel De Lancey
2012,10715,1358,sam-houston-state,Marquel Mckinney
2012,10720,1312,njit,Marques Jones
2012,10721,1175,delaware-state,Marques Oliver
2012,10731,1108,alcorn-state,Marquis Baker
2012,10739,1439,virginia-tech,Marquis Rankin
2012,10741,1246,kentucky,Marquis Teague
2012,10744,1211,gonzaga,Marquise Carter
2012,10752,1287,morehead-state,Marsell Holden
2012,10755,1154,citadel,Marshall Harris
2012,10760,1116,arkansas,Marshawn Powell
2012,10764,1243,kansas-state,Martavious Irving
2012,10769,1404,tennessee-martin,Martez Harris
2012,10774,1285,montana,Martin Breunig
2012,10781,1252,lipscomb,Martin Smith
2012,10782,1340,portland-state,Martin Whitmore
2012,10786,1255,longwood,Martiz Washington
2012,10787,1108,alcorn-state,Martrevious Sanders
2012,10792,1151,chattanooga,Martynas Bareika
2012,10793,1116,arkansas,Marvell Waithe
2012,10802,1334,pacific,Marvin Cotton
2012,10804,1322,northwestern-state,Marvin Fraizer
2012,10809,1310,niagara,Marvin Jordan
2012,10817,1419,louisiana-monroe,Marvin Williams
2012,10832,1240,jacksonville-state,Mason Leggett
2012,10852,1149,charleston-southern,Mathiang Muo
2012,10853,1192,fairleigh-dickinson,Mathias Seilund
2012,10854,1285,montana,Mathias Ward
2012,10856,1211,gonzaga,Mathis Keita
2012,10862,1185,eastern-michigan,Matt Balkema
2012,10868,1225,idaho,Matt Borton
2012,10871,1208,georgia,Matt Bucklin
2012,10873,1227,illinois-chicago,Matt Bush
2012,10874,1266,marquette,Matt Carlino
2012,10888,1421,north-carolina-asheville,Matt Dickey
2012,10890,1166,creighton,Matt Dorwart
2012,10897,1234,iowa,Matt Gatens
2012,10898,1436,vermont,Matt Glass
2012,10899,1362,san-francisco,Matt Glover
2012,10903,1131,boston-university,Matt Griffin
2012,10904,1220,hofstra,Matt Grogan
2012,10915,1269,massachusetts,Matt Hill
2012,10920,1452,west-virginia,Matt Humphrey
2012,10925,1162,columbia,Matt Johnson
2012,10929,1123,ball-state,Matt Kamieniecki
2012,10931,1434,valparaiso,Matt Kenney
2012,10941,1381,southern-utah,Matt Massey
2012,10942,1159,colgate,Matt Mcmullen
2012,10950,1457,winthrop,Matt Morgan
2012,10951,1320,northern-iowa,Matt Morrison
2012,10959,1281,missouri,Matt Pressey
2012,10966,1231,indiana,Matt Roth
2012,10967,1456,william-mary,Matt Rum
2012,10969,1152,chicago-state,Matt Samuels
