ID,Pred
2016_1195_1453,0.2695
2016_1195_1455,0.184
2016_1195_1458,0.161
2016_1195_1462,0.064
2016_1195_1463,0.2475
2016_1201_1211,0.2645
2016_1201_1214,0.788
2016_1201_1218,0.498
2016_1201_1221,0.783
2016_1201_1231,0.108
2016_1201_1233,0.5755
2016_1201_1234,0.0815
2016_1201_1235,0.17
2016_1201_1242,0.0675
2016_1201_1246,0.1755
2016_1201_1268,0.1485
2016_1201_1274,0.1655
2016_1201_1276,0.2055
2016_1201_1277,0.113
2016_1201_1292,0.5465
2016_1201_1314,0.058
2016_1201_1320,0.4785
2016_1201_1323,0.2225
2016_1201_1328,0.1335
2016_1201_1332,0.1645
2016_1201_1333,0.5165
2016_1201_1338,0.217
2016_1201_1344,0.2025
2016_1201_1345,0.1605
2016_1201_1355,0.4655
2016_1201_1371,0.1815
2016_1201_1372,0.5015
2016_1201_1380,0.814
2016_1201_1386,0.418
2016_1201_1392,0.549
2016_1201_1393,0.314
2016_1201_1396,0.394
2016_1201_1400,0.3
2016_1201_1401,0.09
2016_1201_1403,0.3535
2016_1201_1409,0.3585
2016_1201_1421,0.604
2016_1201_1423,0.574
2016_1201_1425,0.383
2016_1201_1428,0.141
2016_1201_1433,0.3135
2016_1201_1435,0.3795
2016_1201_1437,0.035
2016_1201_1438,0.095
2016_1201_1451,0.71
2016_1201_1452,0.045
2016_1201_1453,0.6025
2016_1201_1455,0.276
2016_1201_1458,0.2865
2016_1201_1462,0.0975
2016_1201_1463,0.412
2016_1211_1214,0.933
2016_1211_1218,0.6595
2016_1211_1221,0.766
2016_1211_1231,0.4265
2016_1211_1233,0.6075
2016_1211_1234,0.55
2016_1211_1235,0.6215
2016_1211_1242,0.2955
2016_1211_1246,0.412
2016_1211_1268,0.5605
2016_1211_1274,0.586
2016_1211_1276,0.6555
2016_1211_1277,0.3355
2016_1211_1292,0.8235
2016_1211_1314,0.3895
2016_1211_1320,0.6385
2016_1211_1323,0.6945
2016_1211_1328,0.465
2016_1211_1332,0.4525
2016_1211_1333,0.727
2016_1211_1338,0.6595
2016_1211_1344,0.5855
2016_1211_1345,0.5115
2016_1211_1355,0.67
2016_1211_1371,0.8275
2016_1211_1372,0.5335
2016_1211_1380,0.9015
2016_1211_1386,0.7115
2016_1211_1392,0.725
2016_1211_1393,0.5515
2016_1211_1396,0.694
2016_1211_1400,0.6425
2016_1211_1401,0.5115
2016_1211_1403,0.715
2016_1211_1409,0.637
2016_1211_1421,0.827
2016_1211_1423,0.6775
2016_1211_1425,0.6705
2016_1211_1428,0.84
2016_1211_1433,0.5635
2016_1211_1435,0.6065
2016_1211_1437,0.3245
2016_1211_1438,0.317
2016_1211_1451,0.906
2016_1211_1452,0.3385
2016_1211_1453,0.696
2016_1211_1455,0.535
2016_1211_1458,0.66
2016_1211_1462,0.507
2016_1211_1463,0.7355
2016_1214_1218,0.091
2016_1214_1221,0.496
2016_1214_1231,0.0195
2016_1214_1233,0.1435
2016_1214_1234,0.0435
2016_1214_1235,0.077
2016_1214_1242,0.0095
2016_1214_1246,0.012
2016_1214_1268,0.024
2016_1214_1274,0.074
2016_1214_1276,0.113
2016_1214_1277,0.0265
2016_1214_1292,0.211
2016_1214_1314,0.029
2016_1214_1320,0.153
2016_1214_1323,0.112
2016_1214_1328,0.0065
2016_1214_1332,0.008
2016_1214_1333,0.1715
2016_1214_1338,0.127
2016_1214_1344,0.0925
2016_1214_1345,0.0365
2016_1214_1355,0.077
2016_1214_1371,0.0725
2016_1214_1372,0.2585
2016_1214_1380,0.3645
2016_1214_1386,0.055
2016_1214_1392,0.2425
2016_1214_1393,0.1865
2016_1214_1396,0.1905
2016_1214_1400,0.128
2016_1214_1401,0.023
2016_1214_1403,0.1125
2016_1214_1409,0.111
2016_1214_1421,0.279
2016_1214_1423,0.0695
2016_1214_1425,0.1035
2016_1214_1428,0.0445
2016_1214_1433,0.056
2016_1214_1435,0.0735
2016_1214_1437,0.014
2016_1214_1438,0.0335
2016_1214_1451,0.292
2016_1214_1452,0.0265
2016_1214_1453,0.159
2016_1214_1455,0.1065
2016_1214_1458,0.1125
2016_1214_1462,0.012
2016_1214_1463,0.089
2016_1218_1221,0.8645
2016_1218_1231,0.1275
2016_1218_1233,0.6325
2016_1218_1234,0.1855
2016_1218_1235,0.2315
2016_1218_1242,0.073
2016_1218_1246,0.355
2016_1218_1268,0.2615
2016_1218_1274,0.196
2016_1218_1276,0.4495
2016_1218_1277,0.0905
2016_1218_1292,0.682
2016_1218_1314,0.092
2016_1218_1320,0.521
2016_1218_1323,0.3645
2016_1218_1328,0.1375
2016_1218_1332,0.3445
2016_1218_1333,0.591
2016_1218_1338,0.4275
2016_1218_1344,0.33
2016_1218_1345,0.1825
2016_1218_1355,0.46
2016_1218_1371,0.291
2016_1218_1372,0.523
2016_1218_1380,0.8725
2016_1218_1386,0.507
2016_1218_1392,0.6195
2016_1218_1393,0.429
2016_1218_1396,0.479
2016_1218_1400,0.3635
2016_1218_1401,0.2485
2016_1218_1403,0.383
2016_1218_1409,0.481
2016_1218_1421,0.7585
2016_1218_1423,0.557
2016_1218_1425,0.558
2016_1218_1428,0.565
2016_1218_1433,0.439
2016_1218_1435,0.532
2016_1218_1437,0.04
2016_1218_1438,0.076
2016_1218_1451,0.7945
2016_1218_1452,0.062
2016_1218_1453,0.644
2016_1218_1455,0.404
2016_1218_1458,0.3615
2016_1218_1462,0.2075
2016_1218_1463,0.515
2016_1221_1231,0.032
2016_1221_1233,0.091
2016_1221_1234,0.022
2016_1221_1235,0.041
2016_1221_1242,0.0145
2016_1221_1246,0.094
2016_1221_1268,0.0955
2016_1221_1274,0.051
2016_1221_1276,0.085
2016_1221_1277,0.0435
2016_1221_1292,0.269
2016_1221_1314,0.021
2016_1221_1320,0.1305
2016_1221_1323,0.1095
2016_1221_1328,0.0575
2016_1221_1332,0.038
2016_1221_1333,0.103
2016_1221_1338,0.0875
2016_1221_1344,0.0325
2016_1221_1345,0.068
2016_1221_1355,0.1825
2016_1221_1371,0.114
2016_1221_1372,0.16
2016_1221_1380,0.774
2016_1221_1386,0.0835
2016_1221_1392,0.2295
2016_1221_1393,0.067
2016_1221_1396,0.138
2016_1221_1400,0.152
2016_1221_1401,0.001
2016_1221_1403,0.13
2016_1221_1409,0.153
2016_1221_1421,0.302
2016_1221_1423,0.1055
2016_1221_1425,0.1
2016_1221_1428,0.071
2016_1221_1433,0.0605
2016_1221_1435,0.124
2016_1221_1437,0.002
2016_1221_1438,0.019
2016_1221_1451,0.332
2016_1221_1452,0.0575
2016_1221_1453,0.1325
2016_1221_1455,0.0745
2016_1221_1458,0.1315
2016_1221_1462,0.036
2016_1221_1463,0.1765
2016_1231_1233,0.805
2016_1231_1234,0.5815
2016_1231_1235,0.5525
2016_1231_1242,0.466
2016_1231_1246,0.827
2016_1231_1268,0.5895
2016_1231_1274,0.5175
2016_1231_1276,0.7175
2016_1231_1277,0.4975
2016_1231_1292,0.906
2016_1231_1314,0.145
2016_1231_1320,0.813
2016_1231_1323,0.739
2016_1231_1328,0.5325
2016_1231_1332,0.551
2016_1231_1333,0.825
2016_1231_1338,0.7575
2016_1231_1344,0.642
2016_1231_1345,0.5925
2016_1231_1355,0.758
2016_1231_1371,0.628
2016_1231_1372,0.7405
2016_1231_1380,0.9695
2016_1231_1386,0.7825
2016_1231_1392,0.875
2016_1231_1393,0.778
2016_1231_1396,0.862
2016_1231_1400,0.816
2016_1231_1401,0.586
2016_1231_1403,0.8555
2016_1231_1409,0.8365
2016_1231_1421,0.895
2016_1231_1423,0.7765
2016_1231_1425,0.8045
2016_1231_1428,0.5575
2016_1231_1433,0.694
2016_1231_1435,0.7825
2016_1231_1437,0.3995
2016_1231_1438,0.3995
2016_1231_1451,0.9435
2016_1231_1452,0.4315
2016_1231_1453,0.8605
2016_1231_1455,0.721
2016_1231_1458,0.735
2016_1231_1462,0.5575
2016_1231_1463,0.825
2016_1233_1234,0.118
2016_1233_1235,0.2435
2016_1233_1242,0.0545
2016_1233_1246,0.3415
2016_1233_1268,0.2685
2016_1233_1274,0.2955
2016_1233_1276,0.286
2016_1233_1277,0.1015
2016_1233_1292,0.473
2016_1233_1314,0.0615
2016_1233_1320,0.4
2016_1233_1323,0.293
2016_1233_1328,0.248
2016_1233_1332,0.223
2016_1233_1333,0.4505
2016_1233_1338,0.3785
2016_1233_1344,0.2875
2016_1233_1345,0.264
2016_1233_1355,0.487
2016_1233_1371,0.295
2016_1233_1372,0.4435
2016_1233_1380,0.7775
2016_1233_1386,0.444
2016_1233_1392,0.491
2016_1233_1393,0.41
2016_1233_1396,0.3695
2016_1233_1400,0.3865
2016_1233_1401,0.1385
2016_1233_1403,0.4155
2016_1233_1409,0.3885
2016_1233_1421,0.5575
2016_1233_1423,0.4655
2016_1233_1425,0.3965
2016_1233_1428,0.4035
2016_1233_1433,0.2595
2016_1233_1435,0.4135
2016_1233_1437,0.0455
2016_1233_1438,0.1125
2016_1233_1451,0.649
2016_1233_1452,0.178
2016_1233_1453,0.5145
2016_1233_1455,0.321
2016_1233_1458,0.3695
2016_1233_1462,0.244
2016_1233_1463,0.445
2016_1234_1235,0.515
2016_1234_1242,0.3365
2016_1234_1246,0.427
2016_1234_1268,0.4875
2016_1234_1274,0.475
2016_1234_1276,0.633
2016_1234_1277,0.411
2016_1234_1292,0.9245
2016_1234_1314,0.3315
2016_1234_1320,0.8375
2016_1234_1323,0.657
2016_1234_1328,0.5015
2016_1234_1332,0.388
2016_1234_1333,0.652
2016_1234_1338,0.676
2016_1234_1344,0.544
2016_1234_1345,0.456
2016_1234_1355,0.671
2016_1234_1371,0.55
2016_1234_1372,0.7065
2016_1234_1380,0.9095
2016_1234_1386,0.76
2016_1234_1392,0.7685
2016_1234_1393,0.704
2016_1234_1396,0.9105
2016_1234_1400,0.6125
2016_1234_1401,0.4895
2016_1234_1403,0.6665
2016_1234_1409,0.7395
2016_1234_1421,0.8455
2016_1234_1423,0.757
2016_1234_1425,0.617
2016_1234_1428,0.5385
2016_1234_1433,0.6375
2016_1234_1435,0.6715
2016_1234_1437,0.1215
2016_1234_1438,0.4135
2016_1234_1451,0.8455
2016_1234_1452,0.3555
2016_1234_1453,0.812
2016_1234_1455,0.6645
2016_1234_1458,0.5855
2016_1234_1462,0.4815
2016_1234_1463,0.748
2016_1235_1242,0.1995
2016_1235_1246,0.4085
2016_1235_1268,0.4855
2016_1235_1274,0.504
2016_1235_1276,0.574
2016_1235_1277,0.3485
2016_1235_1292,0.878
2016_1235_1314,0.313
2016_1235_1320,0.726
2016_1235_1323,0.597
2016_1235_1328,0.3345
2016_1235_1332,0.346
2016_1235_1333,0.7585
2016_1235_1338,0.5815
2016_1235_1344,0.693
2016_1235_1345,0.3925
2016_1235_1355,0.6865
2016_1235_1371,0.518
2016_1235_1372,0.6825
2016_1235_1380,0.8955
2016_1235_1386,0.679
2016_1235_1392,0.758
2016_1235_1393,0.6665
2016_1235_1396,0.7955
2016_1235_1400,0.6815
2016_1235_1401,0.454
2016_1235_1403,0.734
2016_1235_1409,0.7685
2016_1235_1421,0.8115
2016_1235_1423,0.7435
2016_1235_1425,0.733
2016_1235_1428,0.539
2016_1235_1433,0.6215
2016_1235_1435,0.6355
2016_1235_1437,0.202
2016_1235_1438,0.106
2016_1235_1451,0.829
2016_1235_1452,0.3985
2016_1235_1453,0.7565
2016_1235_1455,0.572
2016_1235_1458,0.6585
2016_1235_1462,0.3985
2016_1235_1463,0.612
2016_1242_1246,0.5715
2016_1242_1268,0.734
2016_1242_1274,0.711
2016_1242_1276,0.802
2016_1242_1277,0.5065
2016_1242_1292,0.946
2016_1242_1314,0.4175
2016_1242_1320,0.885
2016_1242_1323,0.822
2016_1242_1328,0.516
2016_1242_1332,0.553
2016_1242_1333,0.92
2016_1242_1338,0.807
2016_1242_1344,0.7185
2016_1242_1345,0.547
2016_1242_1355,0.913
2016_1242_1371,0.811
2016_1242_1372,0.8115
2016_1242_1380,0.9605
2016_1242_1386,0.886
2016_1242_1392,0.8785
2016_1242_1393,0.6885
2016_1242_1396,0.869
2016_1242_1400,0.8015
2016_1242_1401,0.5905
2016_1242_1403,0.89
2016_1242_1409,0.856
2016_1242_1421,0.9325
2016_1242_1423,0.931
2016_1242_1425,0.8835
2016_1242_1428,0.8115
2016_1242_1433,0.779
2016_1242_1435,0.855
2016_1242_1437,0.17
2016_1242_1438,0.423
2016_1242_1451,0.9455
2016_1242_1452,0.524
2016_1242_1453,0.878
2016_1242_1455,0.7125
2016_1242_1458,0.859
2016_1242_1462,0.5495
2016_1242_1463,0.875
2016_1246_1268,0.538
2016_1246_1274,0.5935
2016_1246_1276,0.6625
2016_1246_1277,0.4035
2016_1246_1292,0.8775
2016_1246_1314,0.4555
2016_1246_1320,0.724
2016_1246_1323,0.6745
2016_1246_1328,0.4295
2016_1246_1332,0.518
2016_1246_1333,0.786
2016_1246_1338,0.7065
2016_1246_1344,0.51
2016_1246_1345,0.513
2016_1246_1355,0.81
2016_1246_1371,0.583
2016_1246_1372,0.6115
2016_1246_1380,0.9615
2016_1246_1386,0.714
2016_1246_1392,0.9415
2016_1246_1393,0.583
2016_1246_1396,0.714
2016_1246_1400,0.7095
2016_1246_1401,0.5715
2016_1246_1403,0.818
2016_1246_1409,0.6915
2016_1246_1421,0.869
2016_1246_1423,0.805
2016_1246_1425,0.7345
2016_1246_1428,0.574
2016_1246_1433,0.519
2016_1246_1435,0.673
2016_1246_1437,0.4545
2016_1246_1438,0.4405
2016_1246_1451,0.9285
2016_1246_1452,0.5005
2016_1246_1453,0.8275
2016_1246_1455,0.6195
2016_1246_1458,0.7365
2016_1246_1462,0.625
2016_1246_1463,0.8035
2016_1268_1274,0.52
2016_1268_1276,0.608
2016_1268_1277,0.3695
2016_1268_1292,0.908
2016_1268_1314,0.288
2016_1268_1320,0.6665
2016_1268_1323,0.631
2016_1268_1328,0.4315
2016_1268_1332,0.3625
2016_1268_1333,0.707
2016_1268_1338,0.625
2016_1268_1344,0.613
2016_1268_1345,0.4665
2016_1268_1355,0.74
2016_1268_1371,0.557
2016_1268_1372,0.718
2016_1268_1380,0.897
2016_1268_1386,0.733
2016_1268_1392,0.784
2016_1268_1393,0.5535
2016_1268_1396,0.6985
2016_1268_1400,0.7235
2016_1268_1401,0.474
2016_1268_1403,0.8005
2016_1268_1409,0.6555
2016_1268_1421,0.8075
2016_1268_1423,0.801
2016_1268_1425,0.697
2016_1268_1428,0.556
2016_1268_1433,0.6645
2016_1268_1435,0.6565
2016_1268_1437,0.241
2016_1268_1438,0.313
2016_1268_1451,0.8625
2016_1268_1452,0.402
2016_1268_1453,0.702
2016_1268_1455,0.6515
2016_1268_1458,0.684
2016_1268_1462,0.475
2016_1268_1463,0.697
2016_1274_1276,0.5415
2016_1274_1277,0.371
2016_1274_1292,0.9035
2016_1274_1314,0.3845
2016_1274_1320,0.7255
2016_1274_1323,0.665
2016_1274_1328,0.3615
2016_1274_1332,0.413
2016_1274_1333,0.748
2016_1274_1338,0.601
2016_1274_1344,0.549
2016_1274_1345,0.4475
2016_1274_1355,0.8375
2016_1274_1371,0.5425
2016_1274_1372,0.692
2016_1274_1380,0.9345
2016_1274_1386,0.709
2016_1274_1392,0.784
2016_1274_1393,0.604
2016_1274_1396,0.7525
2016_1274_1400,0.677
2016_1274_1401,0.513
2016_1274_1403,0.7795
2016_1274_1409,0.7125
2016_1274_1421,0.8575
2016_1274_1423,0.837
2016_1274_1425,0.597
2016_1274_1428,0.49
2016_1274_1433,0.6545
2016_1274_1435,0.6745
2016_1274_1437,0.3075
2016_1274_1438,0.311
2016_1274_1451,0.9005
2016_1274_1452,0.4125
2016_1274_1453,0.7335
2016_1274_1455,0.8215
2016_1274_1458,0.72
2016_1274_1462,0.5335
2016_1274_1463,0.7925
2016_1276_1277,0.2955
2016_1276_1292,0.852
2016_1276_1314,0.1865
2016_1276_1320,0.6095
2016_1276_1323,0.182
2016_1276_1328,0.23
2016_1276_1332,0.2765
2016_1276_1333,0.557
2016_1276_1338,0.53
2016_1276_1344,0.5195
2016_1276_1345,0.3155
2016_1276_1355,0.5595
2016_1276_1371,0.367
2016_1276_1372,0.707
2016_1276_1380,0.8125
2016_1276_1386,0.529
2016_1276_1392,0.656
2016_1276_1393,0.4715
2016_1276_1396,0.6715
2016_1276_1400,0.3895
2016_1276_1401,0.406
2016_1276_1403,0.475
2016_1276_1409,0.815
2016_1276_1421,0.7865
2016_1276_1423,0.5675
2016_1276_1425,0.354
2016_1276_1428,0.408
2016_1276_1433,0.433
2016_1276_1435,0.433
2016_1276_1437,0.0665
2016_1276_1438,0.153
2016_1276_1451,0.791
2016_1276_1452,0.181
2016_1276_1453,0.6875
2016_1276_1455,0.4845
2016_1276_1458,0.4195
2016_1276_1462,0.2985
2016_1276_1463,0.4965
2016_1277_1292,0.356
2016_1277_1314,0.488
2016_1277_1320,0.553
2016_1277_1323,0.701
2016_1277_1328,0.5635
2016_1277_1332,0.5715
2016_1277_1333,0.6215
2016_1277_1338,0.8435
2016_1277_1344,0.6675
2016_1277_1345,0.4915
2016_1277_1355,0.6955
2016_1277_1371,0.662
2016_1277_1372,0.648
2016_1277_1380,0.6305
2016_1277_1386,0.772
2016_1277_1392,0.8185
2016_1277_1393,0.662
2016_1277_1396,0.719
2016_1277_1400,0.701
2016_1277_1401,0.6065
2016_1277_1403,0.698
2016_1277_1409,0.5985
2016_1277_1421,0.6755
2016_1277_1423,0.6045
2016_1277_1425,0.7235
2016_1277_1428,0.7055
2016_1277_1433,0.584
2016_1277_1435,0.773
2016_1277_1437,0.44
2016_1277_1438,0.556
2016_1277_1451,0.7705
2016_1277_1452,0.535
2016_1277_1453,0.549
2016_1277_1455,0.6425
2016_1277_1458,0.6735
2016_1277_1462,0.6135
2016_1277_1463,0.8695
2016_1292_1314,0.0195
2016_1292_1320,0.385
2016_1292_1323,0.0925
2016_1292_1328,0.0165
2016_1292_1332,0.0695
2016_1292_1333,0.399
2016_1292_1338,0.12
2016_1292_1344,0.1135
2016_1292_1345,0.0455
2016_1292_1355,0.3365
2016_1292_1371,0.113
2016_1292_1372,0.432
2016_1292_1380,0.777
2016_1292_1386,0.34
2016_1292_1392,0.4905
2016_1292_1393,0.0795
2016_1292_1396,0.3165
2016_1292_1400,0.215
2016_1292_1401,0.042
2016_1292_1403,0.2665
2016_1292_1409,0.2275
2016_1292_1421,0.5325
2016_1292_1423,0.2985
2016_1292_1425,0.225
2016_1292_1428,0.15
2016_1292_1433,0.14
2016_1292_1435,0.2805
2016_1292_1437,0.0085
2016_1292_1438,0.0095
2016_1292_1451,0.7045
2016_1292_1452,0.009
2016_1292_1453,0.611
2016_1292_1455,0.1935
2016_1292_1458,0.2235
2016_1292_1462,0.0125
2016_1292_1463,0.292
2016_1314_1320,0.7595
2016_1314_1323,0.8655
2016_1314_1328,0.598
2016_1314_1332,0.677
2016_1314_1333,0.875
2016_1314_1338,0.8485
2016_1314_1344,0.765
2016_1314_1345,0.6365
2016_1314_1355,0.853
2016_1314_1371,0.723
2016_1314_1372,0.7735
2016_1314_1380,0.937
2016_1314_1386,0.8285
2016_1314_1392,0.9155
2016_1314_1393,0.88
2016_1314_1396,0.8835
2016_1314_1400,0.824
2016_1314_1401,0.683
2016_1314_1403,0.8875
2016_1314_1409,0.8515
2016_1314_1421,0.9085
2016_1314_1423,0.903
2016_1314_1425,0.854
2016_1314_1428,0.799
2016_1314_1433,0.746
2016_1314_1435,0.8645
2016_1314_1437,0.1825
2016_1314_1438,0.4935
2016_1314_1451,0.9065
2016_1314_1452,0.525
2016_1314_1453,0.861
2016_1314_1455,0.706
2016_1314_1458,0.8145
2016_1314_1462,0.671
2016_1314_1463,0.8535
2016_1320_1323,0.355
2016_1320_1328,0.2515
2016_1320_1332,0.207
2016_1320_1333,0.536
2016_1320_1338,0.44
2016_1320_1344,0.442
2016_1320_1345,0.233
2016_1320_1355,0.5585
2016_1320_1371,0.376
2016_1320_1372,0.553
2016_1320_1380,0.849
2016_1320_1386,0.541
2016_1320_1392,0.553
2016_1320_1393,0.548
2016_1320_1396,0.559
2016_1320_1400,0.823
2016_1320_1401,0.0955
2016_1320_1403,0.584
2016_1320_1409,0.5485
2016_1320_1421,0.7125
2016_1320_1423,0.599
2016_1320_1425,0.5035
2016_1320_1428,0.382
2016_1320_1433,0.367
2016_1320_1435,0.475
2016_1320_1437,0.0395
2016_1320_1438,0.1385
2016_1320_1451,0.6445
2016_1320_1452,0.159
2016_1320_1453,0.6145
2016_1320_1455,0.3465
2016_1320_1458,0.5715
2016_1320_1462,0.216
2016_1320_1463,0.5495
2016_1323_1328,0.2995
2016_1323_1332,0.297
2016_1323_1333,0.6095
2016_1323_1338,0.582
2016_1323_1344,0.559
2016_1323_1345,0.363
2016_1323_1355,0.533
2016_1323_1371,0.3305
2016_1323_1372,0.843
2016_1323_1380,0.876
2016_1323_1386,0.5715
2016_1323_1392,0.7095
2016_1323_1393,0.595
2016_1323_1396,0.59
2016_1323_1400,0.5165
2016_1323_1401,0.393
2016_1323_1403,0.6495
2016_1323_1409,0.6215
2016_1323_1421,0.7825
2016_1323_1423,0.595
2016_1323_1425,0.561
2016_1323_1428,0.46
2016_1323_1433,0.597
2016_1323_1435,0.526
2016_1323_1437,0.1785
2016_1323_1438,0.1785
2016_1323_1451,0.821
2016_1323_1452,0.311
2016_1323_1453,0.651
2016_1323_1455,0.5355
2016_1323_1458,0.533
2016_1323_1462,0.279
2016_1323_1463,0.464
2016_1328_1332,0.8575
2016_1328_1333,0.8625
2016_1328_1338,0.723
2016_1328_1344,0.6795
2016_1328_1345,0.4965
2016_1328_1355,0.88
2016_1328_1371,0.742
2016_1328_1372,0.5705
2016_1328_1380,0.978
2016_1328_1386,0.796
2016_1328_1392,0.8125
2016_1328_1393,0.725
2016_1328_1396,0.8735
2016_1328_1400,0.7815
2016_1328_1401,0.8545
2016_1328_1403,0.862
2016_1328_1409,0.849
2016_1328_1421,0.9535
2016_1328_1423,0.8185
2016_1328_1425,0.804
2016_1328_1428,0.6845
2016_1328_1433,0.857
2016_1328_1435,0.7275
2016_1328_1437,0.1415
2016_1328_1438,0.5035
2016_1328_1451,0.9785
2016_1328_1452,0.52
2016_1328_1453,0.807
2016_1328_1455,0.6015
2016_1328_1458,0.7635
2016_1328_1462,0.6455
2016_1328_1463,0.854
2016_1332_1333,0.8365
2016_1332_1338,0.627
2016_1332_1344,0.6185
2016_1332_1345,0.521
2016_1332_1355,0.756
2016_1332_1371,0.587
2016_1332_1372,0.706
2016_1332_1380,0.966
2016_1332_1386,0.9045
2016_1332_1392,0.8625
2016_1332_1393,0.6485
2016_1332_1396,0.802
2016_1332_1400,0.762
2016_1332_1401,0.5155
2016_1332_1403,0.8625
2016_1332_1409,0.7405
2016_1332_1421,0.931
2016_1332_1423,0.7875
2016_1332_1425,0.736
2016_1332_1428,0.521
2016_1332_1433,0.616
2016_1332_1435,0.6805
2016_1332_1437,0.444
2016_1332_1438,0.412
2016_1332_1451,0.933
2016_1332_1452,0.473
2016_1332_1453,0.846
2016_1332_1455,0.634
2016_1332_1458,0.748
2016_1332_1462,0.5445
2016_1332_1463,0.781
2016_1333_1338,0.394
2016_1333_1344,0.4475
2016_1333_1345,0.1925
2016_1333_1355,0.524
2016_1333_1371,0.3095
2016_1333_1372,0.537
2016_1333_1380,0.849
2016_1333_1386,0.408
2016_1333_1392,0.5385
2016_1333_1393,0.5275
2016_1333_1396,0.468
2016_1333_1400,0.5165
2016_1333_1401,0.18
2016_1333_1403,0.5565
2016_1333_1409,0.4845
2016_1333_1421,0.728
2016_1333_1423,0.51
2016_1333_1425,0.48
2016_1333_1428,0.3215
2016_1333_1433,0.135
2016_1333_1435,0.434
2016_1333_1437,0.069
2016_1333_1438,0.077
2016_1333_1451,0.6365
2016_1333_1452,0.0775
2016_1333_1453,0.6705
2016_1333_1455,0.4045
2016_1333_1458,0.425
2016_1333_1462,0.175
2016_1333_1463,0.3415
2016_1338_1344,0.527
2016_1338_1345,0.266
2016_1338_1355,0.507
2016_1338_1371,0.324
2016_1338_1372,0.7075
2016_1338_1380,0.7925
2016_1338_1386,0.5335
2016_1338_1392,0.698
2016_1338_1393,0.4795
2016_1338_1396,0.5885
2016_1338_1400,0.4655
2016_1338_1401,0.392
2016_1338_1403,0.479
2016_1338_1409,0.5475
2016_1338_1421,0.763
2016_1338_1423,0.5835
2016_1338_1425,0.413
2016_1338_1428,0.502
2016_1338_1433,0.4285
2016_1338_1435,0.4785
2016_1338_1437,0.102
2016_1338_1438,0.1875
2016_1338_1451,0.781
2016_1338_1452,0.223
2016_1338_1453,0.578
2016_1338_1455,0.4635
2016_1338_1458,0.1885
2016_1338_1462,0.2615
2016_1338_1463,0.449
2016_1344_1345,0.3365
2016_1344_1355,0.638
2016_1344_1371,0.4345
2016_1344_1372,0.6235
2016_1344_1380,0.798
2016_1344_1386,0.577
2016_1344_1392,0.6365
2016_1344_1393,0.443
2016_1344_1396,0.6435
2016_1344_1400,0.5115
2016_1344_1401,0.489
2016_1344_1403,0.5455
2016_1344_1409,0.55
2016_1344_1421,0.7895
2016_1344_1423,0.59
2016_1344_1425,0.4825
2016_1344_1428,0.512
2016_1344_1433,0.47
2016_1344_1435,0.6045
2016_1344_1437,0.0855
2016_1344_1438,0.1895
2016_1344_1451,0.7075
2016_1344_1452,0.24
2016_1344_1453,0.635
2016_1344_1455,0.488
2016_1344_1458,0.5325
2016_1344_1462,0.4495
2016_1344_1463,0.5225
2016_1345_1355,0.8045
2016_1345_1371,0.678
2016_1345_1372,0.576
2016_1345_1380,0.7705
2016_1345_1386,0.823
2016_1345_1392,0.7885
2016_1345_1393,0.6935
2016_1345_1396,0.7995
2016_1345_1400,0.7275
2016_1345_1401,0.6425
2016_1345_1403,0.8055
2016_1345_1409,0.668
2016_1345_1421,0.8505
2016_1345_1423,0.691
2016_1345_1425,0.8155
2016_1345_1428,0.6225
2016_1345_1433,0.678
2016_1345_1435,0.7665
2016_1345_1437,0.444
2016_1345_1438,0.485
2016_1345_1451,0.9345
2016_1345_1452,0.5055
2016_1345_1453,0.6455
2016_1345_1455,0.618
2016_1345_1458,0.6785
2016_1345_1462,0.549
2016_1345_1463,0.874
2016_1355_1371,0.3135
2016_1355_1372,0.48
2016_1355_1380,0.806
2016_1355_1386,0.4375
2016_1355_1392,0.5885
2016_1355_1393,0.412
2016_1355_1396,0.513
2016_1355_1400,0.385
2016_1355_1401,0.2965
2016_1355_1403,0.4775
2016_1355_1409,0.5335
2016_1355_1421,0.707
2016_1355_1423,0.524
2016_1355_1425,0.415
2016_1355_1428,0.4005
2016_1355_1433,0.407
2016_1355_1435,0.4425
2016_1355_1437,0.133
2016_1355_1438,0.078
2016_1355_1451,0.7875
2016_1355_1452,0.102
2016_1355_1453,0.6215
2016_1355_1455,0.372
2016_1355_1458,0.383
2016_1355_1462,0.196
2016_1355_1463,0.565
2016_1371_1372,0.5885
2016_1371_1380,0.885
2016_1371_1386,0.6535
2016_1371_1392,0.7235
2016_1371_1393,0.585
2016_1371_1396,0.6345
2016_1371_1400,0.6185
2016_1371_1401,0.388
2016_1371_1403,0.7665
2016_1371_1409,0.643
2016_1371_1421,0.8875
2016_1371_1423,0.648
2016_1371_1425,0.6535
2016_1371_1428,0.431
2016_1371_1433,0.5815
2016_1371_1435,0.585
2016_1371_1437,0.251
2016_1371_1438,0.2085
2016_1371_1451,0.7965
2016_1371_1452,0.2315
2016_1371_1453,0.7085
2016_1371_1455,0.5405
2016_1371_1458,0.6
2016_1371_1462,0.4075
2016_1371_1463,0.641
2016_1372_1380,0.644
2016_1372_1386,0.493
2016_1372_1392,0.5545
2016_1372_1393,0.398
2016_1372_1396,0.5205
